39.770005,-104.891287
39.781356,-104.882635
39.78581,-104.89097
39.785825,-104.892741
39.785695,-104.896011
39.791088,-104.903274
39.797801,-104.903131
39.798538,-104.904122
39.798464,-104.907702
39.798447,-104.913456
39.798444,-104.915126
39.798428,-104.91936
39.799143,-104.922108
39.801958,-104.922732
39.801931,-104.926444
39.802685,-104.931392
39.804965,-104.931119
39.805452,-104.928854
39.805506,-104.926042
39.805514,-104.923718
39.805517,-104.921626
39.805561,-104.917307
39.805943,-104.912787
39.809568,-104.91282
39.81216,-104.912811
39.813331,-104.912835
39.815324,-104.91279
39.81844,-104.912752
39.822362,-104.912709
39.825649,-104.912664
39.827297,-104.914037
39.82732,-104.916919
39.828508,-104.919681
39.829765,-104.917342
39.831721,-104.917263
39.83443,-104.916322
39.834423,-104.914811
39.834684,-104.912602
39.836914,-104.912584
39.839566,-104.91258
39.841598,-104.912566
39.841769,-104.914581
39.841795,-104.917726
39.841829,-104.920696
39.843775,-104.920963
39.846193,-104.92
39.849326,-104.91801
39.852559,-104.915837
39.856206,-104.911166
39.857032,-104.918175
39.856296,-104.924673
39.856341,-104.931205
39.856035,-104.940681
39.856103,-104.946299
39.856153,-104.950199
39.856196,-104.953807
39.856199,-104.956
39.856226,-104.958324
39.85627,-104.96399
39.856291,-104.966969
39.856319,-104.971296
39.856343,-104.974959
39.856366,-104.978428
39.856377,-104.981241
39.855787,-104.983934
39.855285,-104.986388
39.85669,-104.983702
39.861155,-104.98262
39.863935,-104.983513
39.865507,-104.985026
39.871457,-104.981498
39.875327,-104.983134
39.878424,-104.983526
39.882448,-104.982024
39.885338,-104.982762
39.885359,-104.992341
39.88887,-104.994913
