39.845727,-105.129308
39.845781,-105.134914
39.845766,-105.138548
39.84583,-105.140841
39.848934,-105.147687
39.850656,-105.147686
39.852316,-105.144534
39.852702,-105.138287
39.852022,-105.132541
39.850978,-105.130029
39.849397,-105.130277
39.845995,-105.129007
39.841982,-105.127499
39.841985,-105.123685
39.841943,-105.119699
39.841946,-105.116375
39.841821,-105.109218
39.841757,-105.103972
39.8417,-105.09896
39.841679,-105.094873
39.841612,-105.090768
39.841645,-105.085999
39.841687,-105.080879
39.841687,-105.079132
39.841655,-105.07294
39.840947,-105.066239
39.841231,-105.062071
39.841666,-105.057125
39.841708,-105.052593
39.841726,-105.049713
39.841736,-105.047341
39.841739,-105.044878
39.841741,-105.033977
39.841733,-105.02905
39.84141,-105.025018
39.839203,-105.025086
39.753394,-105.000558
