39.912527,-104.994437
39.913958,-104.984694
39.913956,-104.980494
39.912144,-104.977999
39.909,-104.977916
39.906017,-104.977866
39.902389,-104.977846
39.899227,-104.977784
39.896812,-104.977774
39.891193,-104.977796
39.88746,-104.977806
39.885318,-104.978927
39.885338,-104.982762
39.885359,-104.992341
39.885908,-104.996547
39.887363,-104.996551
39.888627,-104.994739
39.88504,-104.992627
39.884352,-104.982361
39.880843,-104.982489
39.878336,-104.983955
39.873848,-104.982827
39.869827,-104.981768
39.8662,-104.984973
39.863928,-104.984123
39.863815,-104.981642
39.863679,-104.977964
39.859833,-104.977998
39.857667,-104.978017
39.855301,-104.978029
39.850741,-104.978022
39.846203,-104.978008
39.842078,-104.978036
39.840083,-104.978016
39.837314,-104.978047
39.833798,-104.977968
39.829472,-104.977983
39.824593,-104.978097
39.820101,-104.978114
39.816118,-104.978186
39.812507,-104.978187
39.808923,-104.978217
39.804701,-104.978155
39.800984,-104.978198
39.797322,-104.978318
39.792042,-104.97836
39.788907,-104.978375
39.787068,-104.978362
39.782014,-104.978737
39.777964,-104.979377
39.77442,-104.977446
39.772599,-104.975069
39.769882,-104.97262
39.767292,-104.973422
39.764623,-104.973407
39.76408,-104.973465
39.761573,-104.973427
39.759845,-104.973416
39.758698,-104.973412
39.754972,-104.973415
39.752184,-104.973424
39.749215,-104.973418
39.746556,-104.973454
39.743639,-104.974839
39.739595,-104.974203
39.734884,-104.974166
39.733394,-104.974164
39.730211,-104.974146
39.728857,-104.974131
39.725061,-104.974129
39.722225,-104.974121
39.717743,-104.973456
39.714262,-104.97347
39.710743,-104.973455
39.707276,-104.973424
39.703592,-104.973432
39.699982,-104.973467
39.696344,-104.973488
39.693071,-104.974092
39.693094,-104.978208
39.692674,-104.980491
39.6892,-104.98049
39.687541,-104.979903
39.68733,-104.973482
39.683736,-104.973482
39.67874,-104.973519
39.675102,-104.973536
39.67088,-104.973532
39.667939,-104.973561
39.663844,-104.973561
39.660099,-104.973571
39.656517,-104.973592
39.653196,-104.973919
39.653206,-104.977509
39.653226,-104.980305
39.653184,-104.981923
39.653194,-104.985655
39.654631,-104.986278
39.655026,-104.989193
39.655719,-104.993439
39.655819,-104.999518
