39.740811,-104.986479
39.746264,-104.988609
39.747573,-104.990274
39.75323,-104.992806
39.885775,-104.881038
39.89999,-104.86805
39.914894,-104.856584
39.958454,-104.831776
39.984322,-104.823124
39.986738,-104.820665
39.986718,-104.817754
39.986691,-104.813638
39.98669,-104.811624
39.986688,-104.806402
39.986659,-104.802073
39.986662,-104.798846
39.986679,-104.794143
39.986739,-104.786616
39.986663,-104.779979
39.98676,-104.775282
39.986789,-104.766642
39.986832,-104.76123
39.986182,-104.752357
39.981351,-104.752403
39.97953,-104.752257
39.97745,-104.75219
39.972503,-104.757241
39.971235,-104.761953
