39.679836,-104.938318
39.678375,-104.936042
39.678386,-104.931241
39.678392,-104.92854
39.678393,-104.924824
39.678392,-104.922567
39.678382,-104.919599
39.678391,-104.918475
39.678362,-104.914936
39.678361,-104.912182
39.678376,-104.907676
39.677482,-104.904667
39.675279,-104.902292
39.674767,-104.900727
39.674667,-104.895119
39.674712,-104.891991
39.674698,-104.88892
39.674685,-104.884281
39.674678,-104.879331
39.67463,-104.874536
39.674624,-104.872475
39.674658,-104.870056
39.674657,-104.865329
39.674684,-104.862913
39.674708,-104.856218
39.674694,-104.849887
39.674693,-104.846861
39.674796,-104.842044
39.674862,-104.838948
39.67488,-104.837386
39.67482,-104.833436
39.674724,-104.823547
39.675366,-104.820303
39.678061,-104.819215
39.680193,-104.819213
39.682385,-104.819208
39.684854,-104.819203
39.687808,-104.819194
39.690471,-104.819187
39.693339,-104.819177
39.697008,-104.819068
39.698216,-104.819067
39.701202,-104.819172
39.704384,-104.819171
39.70798,-104.817997
