39.611306,-105.016043
39.610355,-105.017499
39.610347,-105.018784
39.610349,-105.020298
39.613298,-105.023398
39.611887,-105.029399
39.611554,-105.030192
39.609945,-105.03456
39.610504,-105.036896
39.61318,-105.035766
39.614711,-105.035637
39.61729,-105.03557
39.619543,-105.035407
39.623697,-105.034883
39.62676,-105.034852
39.629622,-105.034727
39.631214,-105.034705
39.634325,-105.034678
39.636378,-105.03466
39.63809,-105.03464
39.638541,-105.03067
39.640767,-105.02992
39.642297,-105.032133
39.642576,-105.034612
39.646023,-105.034594
39.649172,-105.034587
39.651019,-105.034551
39.653221,-105.029718
39.65383,-105.025087
39.655607,-105.025092
39.65741,-105.025079
39.661594,-105.025045
39.663477,-105.02503
39.665654,-105.025017
39.667972,-105.024995
39.672082,-105.024954
39.676189,-105.024937
39.677566,-105.024891
39.679071,-105.024881
39.682532,-105.024946
39.684671,-105.024949
39.689857,-105.024936
39.69391,-105.024933
39.69712,-105.02498
39.703702,-105.024984
39.711542,-105.024903
39.733214,-105.025048
39.735104,-105.025017
39.737734,-105.024986
39.739974,-105.00228
39.740646,-104.999836
39.743717,-104.99526
39.745686,-104.99312
39.747524,-104.990715
39.751287,-104.988142
