40.005897,-105.27018
40.008188,-105.268995
40.008184,-105.264945
40.008122,-105.263053
40.008107,-105.26004
40.007951,-105.257959
40.00784,-105.253389
40.010991,-105.253362
40.013357,-105.253662
40.014485,-105.253143
40.01451,-105.249753
40.014454,-105.246151
40.059385,-105.216009
40.062137,-105.216066
40.067145,-105.207524
40.074098,-105.20633
40.089155,-105.196924
40.089322,-105.18962
40.094655,-105.183781
40.101892,-105.175878
40.137348,-105.149749
40.143679,-105.149863
40.148287,-105.152832
40.152426,-105.152846
40.152406,-105.13999
40.152282,-105.132781
40.152317,-105.126117
40.15222,-105.11521
40.152234,-105.111595
40.15227,-105.106802
40.154343,-105.102422
40.160732,-105.102389
40.165077,-105.102426
40.169737,-105.102387
40.172492,-105.103923
40.181932,-105.102265
40.189279,-105.102141
40.196018,-105.104657
40.199466,-105.104269
40.197547,-105.102592
40.196011,-105.10553
40.196007,-105.108918
40.196021,-105.113704
40.196038,-105.117025
40.196077,-105.11941
40.196085,-105.122324
40.19614,-105.125197
40.196152,-105.127941
40.195568,-105.131034
40.193214,-105.131019
40.191455,-105.131069
40.188193,-105.131024
40.185702,-105.131013
40.183385,-105.131
40.180732,-105.130993
40.17666,-105.131002
40.17433,-105.130994
40.169653,-105.130933
40.167183,-105.130924
40.159435,-105.130753
