40.015276,-105.292486
40.015946,-105.289062
40.016261,-105.287573
40.015569,-105.285744
40.015033,-105.282841
40.015613,-105.280112
40.017049,-105.276789
40.016688,-105.274857
40.017188,-105.27225
40.017172,-105.270025
40.017189,-105.265949
40.017314,-105.261532
40.017918,-105.258208
40.023833,-105.258186
40.025783,-105.258268
40.029585,-105.258268
40.03202,-105.258276
40.035155,-105.258283
40.037148,-105.258301
40.039811,-105.258309
40.044071,-105.2584
40.04729,-105.25848
40.049742,-105.259096
40.050986,-105.258963
40.050964,-105.254479
40.051023,-105.250417
40.051001,-105.246342
40.050989,-105.243366
40.051021,-105.236266
40.051003,-105.230082
40.050995,-105.225607
40.050975,-105.222374
40.050968,-105.219974
40.054893,-105.21606
40.059385,-105.216009
40.062137,-105.216066
40.064336,-105.216043
40.066967,-105.213301
40.067829,-105.211011
40.067146,-105.205639
40.06764,-105.202367
40.070278,-105.202083
40.072279,-105.202091
40.072716,-105.197817
40.072696,-105.193516
40.072685,-105.187378
40.072687,-105.182537
40.072641,-105.179402
40.067156,-105.178525
40.065633,-105.178555
40.062074,-105.17853
40.060848,-105.176795
40.061252,-105.17193
40.060804,-105.169973
40.058852,-105.16916
