39.655319,-104.999591
39.65571,-104.993607
39.654834,-104.9891
39.654918,-104.985939
39.653111,-104.984921
39.653099,-104.981403
39.65308,-104.977914
39.652712,-104.97363
39.651235,-104.973041
39.653067,-104.967251
39.653054,-104.961499
39.652882,-104.953656
39.652896,-104.945687
39.652894,-104.940188
39.652953,-104.934814
39.652953,-104.931017
39.652957,-104.927026
39.652963,-104.922181
39.652631,-104.913096
39.650267,-104.913185
39.64873,-104.914929
39.650716,-104.91285
39.652974,-104.912408
39.652986,-104.908443
39.652999,-104.904209
39.652956,-104.900777
39.652988,-104.898384
39.652976,-104.89153
39.652965,-104.888345
39.653893,-104.880891
39.654295,-104.87842
39.654271,-104.875319
39.654238,-104.873083
39.655128,-104.86996
39.656865,-104.867293
39.660164,-104.864013
39.660175,-104.858586
39.660295,-104.854816
39.659374,-104.850413
39.657746,-104.846604
