39.906222,-105.085985
39.908971,-105.093698
39.908661,-105.096571
39.903055,-105.096384
39.892225,-105.096124
39.884863,-105.096412
39.882099,-105.09643
39.877711,-105.095821
39.873788,-105.092931
39.867277,-105.08746
39.863649,-105.08444
39.858935,-105.081901
39.855765,-105.081932
39.853539,-105.0819
39.846111,-105.081967
39.840893,-105.082059
39.837491,-105.081918
39.834685,-105.081849
39.832431,-105.081776
39.830441,-105.081731
39.826703,-105.081767
39.823389,-105.0816
39.819809,-105.081561
39.815076,-105.08156
39.812417,-105.0815
39.810551,-105.081512
39.808692,-105.081523
39.80643,-105.081519
39.804624,-105.081514
39.801898,-105.08104
39.801902,-105.077867
39.797559,-105.078402
39.790418,-105.081598
39.780753,-105.08155
39.779169,-105.081553
39.7759,-105.081565
39.772677,-105.081569
39.769009,-105.081581
39.764974,-105.081619
39.761741,-105.081596
39.757938,-105.081652
39.754511,-105.081515
39.751407,-105.081592
39.747111,-105.081563
39.743593,-105.081558
39.739753,-105.081624
39.736985,-105.081559
39.733672,-105.081605
39.730827,-105.081632
39.728165,-105.081653
39.723526,-105.081699
39.721852,-105.081718
39.72053,-105.081722
39.71788,-105.081729
39.714444,-105.081618
39.712727,-105.081713
39.710594,-105.08633
39.707613,-105.084986
39.706944,-105.082571
39.706668,-105.079846
39.703892,-105.080097
39.703471,-105.081622
39.700477,-105.081626
39.696188,-105.081758
39.692312,-105.081691
39.689118,-105.081604
39.685531,-105.081563
39.683804,-105.081592
39.681799,-105.08164
39.678735,-105.081611
39.676063,-105.081589
39.67404,-105.081519
39.670384,-105.081506
39.667332,-105.0816
39.665676,-105.081575
39.66226,-105.081638
39.657834,-105.081577
39.655473,-105.081514
39.651097,-105.08164
39.649321,-105.081603
39.645538,-105.081662
39.642108,-105.081677
39.638129,-105.081895
39.63494,-105.082752
39.6297,-105.08766
39.625427,-105.091208
39.620604,-105.091452
39.617639,-105.091484
39.613745,-105.092074
